UID,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus
4653,Dec,3,Wednesday,Pontiac,Urban,Thursday,Dec,4,Male,Married
9420,Jan,2,Thursday,Honda,Urban,Thursday,Jan,2,Male,Married
8157,Jun,4,Monday,VW,Rural,Wednesday,Jun,5,Male,Married
10096,Aug,1,Friday,Mazda,Rural,Thursday,Aug,2,Male,Married
1611,Dec,4,Tuesday,Toyota,Urban,Monday,Jan,4,Female,Married
4016,Oct,5,Sunday,Chevrolet,Urban,Tuesday,Oct,5,Male,Married
9432,Oct,2,Saturday,Honda,Urban,Tuesday,Oct,2,Male,Married
14283,Sep,1,Monday,VW,Urban,Friday,Sep,2,Male,Married
72,Sep,4,Thursday,Chevrolet,Urban,Monday,Jan,5,Female,Single
1064,Jan,5,Friday,Ford,Urban,Monday,Jan,5,Male,Married
10089,May,4,Friday,Pontiac,Urban,Thursday,Jun,3,Female,Married
8085,Oct,5,Monday,Honda,Urban,Monday,Oct,5,Male,Married
1946,Jan,1,Thursday,Honda,Rural,Wednesday,Jan,4,Male,Married
9905,Sep,3,Saturday,Honda,Rural,Monday,Sep,3,Male,Single
3281,Oct,2,Monday,Mazda,Rural,Tuesday,Oct,2,Male,Single
14761,Jul,3,Friday,Chevrolet,Urban,Monday,Jul,3,Female,Widow
3391,Oct,2,Tuesday,Chevrolet,Rural,Monday,Oct,3,Male,Married
2128,Mar,1,Friday,Mazda,Urban,Friday,Mar,1,Male,Married
664,Dec,2,Wednesday,Mazda,Urban,Tuesday,Dec,3,Female,Married
5055,Jul,1,Sunday,Pontiac,Urban,Friday,Oct,2,Male,Married
14519,May,4,Saturday,Chevrolet,Rural,Friday,Jun,1,Male,Single
4109,Apr,2,Sunday,Mazda,Urban,Tuesday,Apr,2,Male,Married
437,Apr,3,Thursday,Chevrolet,Urban,Thursday,Apr,3,Male,Married
9859,Feb,1,Saturday,Honda,Urban,Tuesday,Feb,2,Female,Married
5586,Mar,1,Tuesday,Chevrolet,Urban,Monday,Mar,3,Male,Married
10197,Apr,4,Sunday,Chevrolet,Urban,Monday,Apr,4,Male,Married
12300,Apr,3,Monday,Accura,Urban,Wednesday,Apr,4,Female,Married
9477,Jun,4,Tuesday,Honda,Urban,Monday,Jul,1,Female,Married
12948,Jul,1,Friday,Pontiac,Urban,Monday,Jul,2,Male,Married
12827,Jun,1,Saturday,Mazda,Rural,Monday,Jun,1,Female,Married
9353,Apr,2,Tuesday,Pontiac,Urban,Wednesday,Apr,2,Male,Married
10136,Dec,2,Saturday,Pontiac,Urban,Friday,Dec,4,Female,Married
185,Jan,1,Sunday,Pontiac,Urban,Wednesday,Jan,1,Male,Married
1579,Nov,1,Saturday,Chevrolet,Rural,Saturday,Nov,2,Male,Married
14692,Apr,2,Saturday,Mercury,Urban,Monday,Apr,2,Male,Married
10742,Sep,3,Saturday,Toyota,Urban,Friday,Oct,3,Male,Married
5709,Apr,3,Wednesday,Honda,Urban,Wednesday,Apr,3,Male,Married
1099,Aug,3,Wednesday,Honda,Urban,Friday,Aug,4,Male,Single
15172,Sep,4,Wednesday,Toyota,Urban,Tuesday,Sep,4,Male,Married
2507,Sep,3,Wednesday,Toyota,Urban,Thursday,Sep,3,Male,Single
12166,Feb,2,Thursday,VW,Urban,Friday,Feb,4,Male,Single
11432,May,1,Monday,Pontiac,Urban,Wednesday,May,1,Male,Married
11096,Dec,1,Friday,Honda,Urban,Tuesday,Dec,2,Female,Single
14158,Apr,4,Friday,Chevrolet,Urban,Wednesday,Jul,3,Male,Married
11450,Apr,2,Monday,Honda,Urban,Tuesday,Apr,4,Male,Married
8823,Feb,4,Wednesday,Honda,Urban,Wednesday,Mar,2,Male,Single
13166,May,4,Monday,Chevrolet,Rural,Monday,May,4,Male,Married
3035,Sep,3,Friday,Pontiac,Rural,Friday,Sep,4,Male,Married
9330,Jul,4,Sunday,Pontiac,Rural,Tuesday,Aug,1,Female,Married
1313,Nov,2,Wednesday,Pontiac,Urban,Wednesday,Nov,2,Male,Married
12723,Jun,1,Friday,Pontiac,Urban,Monday,Jun,1,Male,Single
10692,Nov,1,Thursday,Chevrolet,Rural,Monday,Nov,1,Male,Married
12718,Mar,4,Tuesday,Toyota,Urban,Tuesday,Mar,4,Male,Single
7936,Aug,4,Sunday,Toyota,Urban,Tuesday,Aug,4,Male,Married
15106,Oct,3,Thursday,Mazda,Urban,Friday,Oct,3,Male,Married
10511,Feb,3,Saturday,Mazda,Urban,Monday,Feb,3,Male,Married
13332,May,2,Monday,Mazda,Urban,Monday,May,3,Male,Married
14563,Aug,3,Thursday,Accura,Urban,Tuesday,Aug,4,Male,Married
3583,Mar,1,Tuesday,Chevrolet,Rural,Friday,Mar,1,Male,Married
24,Sep,3,Friday,Mazda,Urban,Friday,Sep,3,Male,Married
4253,Mar,3,Thursday,Pontiac,Urban,Tuesday,Apr,1,Male,Married
10533,Nov,1,Thursday,Honda,Urban,Thursday,Nov,1,Male,Married
9060,Apr,2,Wednesday,Honda,Rural,Wednesday,Apr,2,Male,Married
9295,Aug,2,Wednesday,Mazda,Urban,Thursday,Aug,3,Male,Married
1202,Jun,2,Monday,Mazda,Urban,Monday,Jul,1,Male,Married
2350,Sep,4,Saturday,Pontiac,Urban,Sunday,Sep,4,Male,Single
4360,Jun,2,Wednesday,Toyota,Rural,Monday,Jun,2,Male,Married
8493,Feb,1,Friday,Pontiac,Urban,Friday,Feb,1,Male,Married
6507,Aug,4,Thursday,Pontiac,Urban,Tuesday,Sep,4,Female,Married
10486,Mar,1,Thursday,Accura,Rural,Friday,Mar,3,Male,Married
2538,Feb,4,Sunday,Pontiac,Urban,Thursday,Mar,1,Male,Married
10773,Mar,3,Thursday,Chevrolet,Rural,Tuesday,Mar,4,Male,Single
4435,Jun,1,Tuesday,Pontiac,Urban,Monday,Jun,2,Female,Single
3348,May,1,Sunday,Honda,Urban,Wednesday,May,1,Male,Single
13146,Feb,4,Sunday,Toyota,Rural,Wednesday,Mar,1,Male,Married
1740,Jan,5,Saturday,Toyota,Urban,Monday,Feb,1,Male,Married
13980,Mar,2,Saturday,Honda,Urban,Monday,Mar,3,Male,Single
7794,Jan,5,Monday,Accura,Urban,Thursday,Mar,2,Male,Married
262,Apr,5,Thursday,Pontiac,Urban,Friday,Apr,5,Male,Married
4559,Jun,3,Saturday,Pontiac,Urban,Tuesday,Jul,1,Male,Married
2003,Mar,2,Sunday,Mazda,Urban,Monday,Mar,3,Female,Married
3504,Oct,1,Sunday,Pontiac,Urban,Monday,Oct,1,Male,Married
14590,May,3,Thursday,Toyota,Rural,Tuesday,Jun,4,Male,Married
5245,Jan,2,Monday,Pontiac,Urban,Tuesday,Jan,2,Male,Married
3900,Jan,4,Tuesday,Mazda,Urban,Tuesday,Jan,4,Male,Single
11459,Jul,3,Wednesday,Pontiac,Rural,Monday,Jul,4,Male,Married
13666,Feb,2,Thursday,Toyota,Urban,Thursday,Feb,2,Male,Single
2581,Apr,4,Sunday,Pontiac,Urban,Tuesday,Apr,4,Male,Married
5656,Mar,1,Thursday,Mazda,Urban,Thursday,Mar,1,Male,Married
10246,Feb,3,Monday,Honda,Urban,Friday,Feb,4,Male,Single
5380,Feb,3,Sunday,Toyota,Urban,Wednesday,Feb,4,Male,Single
10599,Aug,4,Friday,Mazda,Urban,Friday,Sep,1,Male,Married
11767,Sep,4,Thursday,Honda,Urban,Friday,Sep,4,Male,Single
1406,Dec,4,Thursday,Honda,Urban,Friday,Dec,4,Male,Married
5556,Aug,5,Monday,Honda,Urban,Tuesday,Sep,4,Male,Single
11950,Feb,2,Friday,Honda,Urban,Tuesday,Feb,3,Male,Single
9798,Jan,3,Wednesday,Toyota,Urban,Monday,Jan,4,Female,Married
73,Jan,1,Monday,Honda,Urban,Tuesday,Jan,1,Male,Married
5769,Nov,3,Thursday,Pontiac,Urban,Monday,Nov,3,Male,Married
8201,Oct,1,Monday,Toyota,Urban,Thursday,Oct,2,Male,Single
11811,Apr,2,Tuesday,Mazda,Rural,Wednesday,Apr,3,Male,Married
4770,Apr,4,Friday,Honda,Urban,Sunday,May,1,Male,Married
582,Oct,2,Tuesday,Toyota,Urban,Thursday,Nov,3,Male,Married
10775,Feb,5,Monday,Honda,Urban,Monday,Mar,2,Male,Married
1026,Sep,5,Thursday,Mazda,Urban,Wednesday,Oct,3,Male,Single
10286,Aug,5,Wednesday,Chevrolet,Urban,Thursday,Oct,4,Male,Single
12106,Aug,2,Thursday,Toyota,Urban,Thursday,Aug,3,Male,Single
15071,Sep,4,Friday,Pontiac,Urban,Monday,Sep,4,Male,Single
5612,Nov,2,Wednesday,Toyota,Urban,Friday,Nov,2,Male,Married
3283,Sep,5,Friday,Chevrolet,Urban,Tuesday,Oct,1,Male,Single
6741,Feb,1,Wednesday,Pontiac,Urban,Wednesday,Feb,1,Female,Single
5093,Jan,5,Monday,Chevrolet,Urban,Thursday,Feb,2,Female,Married
12897,May,3,Tuesday,Pontiac,Urban,Thursday,May,3,Male,Married
13869,May,2,Tuesday,Pontiac,Rural,Friday,May,2,Male,Married
715,Oct,3,Tuesday,Honda,Urban,Tuesday,Oct,4,Male,Married
11382,Apr,4,Monday,Toyota,Urban,Monday,Apr,4,Male,Married
8797,Jan,4,Wednesday,Pontiac,Urban,Wednesday,Jan,4,Male,Single
11850,Nov,2,Sunday,Pontiac,Urban,Tuesday,Nov,3,Female,Single
14516,Feb,2,Friday,Toyota,Urban,Tuesday,Feb,3,Male,Married
9533,May,3,Tuesday,Mazda,Urban,Tuesday,May,3,Male,Married
3362,Jan,2,Tuesday,Toyota,Rural,Thursday,Jan,2,Male,Married
13015,Apr,3,Tuesday,Honda,Rural,Wednesday,Apr,3,Male,Single
2119,May,4,Saturday,Pontiac,Urban,Tuesday,Jun,4,Male,Married
15272,Oct,4,Monday,Toyota,Urban,Friday,Oct,4,Male,Married
3371,Jan,2,Tuesday,Toyota,Urban,Tuesday,Jan,3,Female,Married
6395,Sep,3,Wednesday,Honda,Urban,Thursday,Sep,4,Male,Married
6788,Jun,2,Monday,Pontiac,Urban,Monday,Jun,2,Male,Married
11277,May,5,Monday,Honda,Urban,Wednesday,Jun,1,Female,Single
8977,Feb,1,Thursday,Mazda,Urban,Thursday,Feb,1,Male,Married
6132,Sep,5,Thursday,Toyota,Urban,Tuesday,Nov,2,Male,Married
14947,Jun,2,Thursday,Toyota,Rural,Friday,Jun,2,Male,Single
14567,Jun,2,Friday,Pontiac,Urban,Monday,Jun,3,Male,Married
8039,Jul,1,Sunday,BMW,Urban,Monday,Jul,1,Female,Married
2349,Oct,1,Thursday,VW,Urban,Wednesday,Oct,4,Male,Married
1926,Jan,5,Monday,Chevrolet,Urban,Tuesday,Feb,2,Male,Married
12595,Jul,4,Monday,Pontiac,Urban,Tuesday,Jul,4,Male,Married
7618,Oct,5,Monday,Honda,Rural,Wednesday,Nov,1,Male,Single
10946,Mar,1,Sunday,Pontiac,Urban,Tuesday,Nov,3,Male,Married
3577,Jul,5,Thursday,Pontiac,Urban,Thursday,Jul,5,Female,Married
8018,Jul,5,Thursday,Chevrolet,Urban,Monday,Sep,2,Male,Single
224,Jan,2,Monday,Toyota,Urban,Tuesday,Jan,2,Male,Married
1851,Jan,1,Friday,Honda,Urban,Monday,Jan,2,Male,Married
5712,May,4,Saturday,Toyota,Urban,Wednesday,Jun,1,Male,Single
11636,Sep,1,Monday,Pontiac,Rural,Tuesday,Sep,1,Male,Married
5730,Jul,4,Thursday,Pontiac,Urban,Friday,Jul,4,Male,Married
14751,Mar,4,Thursday,Honda,Urban,Thursday,Mar,4,Female,Single
914,May,2,Monday,Honda,Urban,Monday,May,2,Male,Married
8545,May,1,Tuesday,Toyota,Urban,Thursday,May,3,Male,Married
8053,Dec,3,Friday,Honda,Urban,Tuesday,Dec,3,Male,Married
7088,Feb,2,Tuesday,Accura,Urban,Tuesday,Feb,4,Male,Married
13741,Jan,2,Monday,Chevrolet,Rural,Monday,Jan,3,Female,Single
3475,Apr,2,Friday,Pontiac,Urban,Wednesday,Apr,2,Male,Married
2917,Apr,3,Saturday,Toyota,Rural,Tuesday,Apr,3,Male,Married
13554,Mar,1,Thursday,Honda,Urban,Thursday,Mar,2,Male,Married
10829,Jan,4,Thursday,Mazda,Urban,Tuesday,Sep,4,Male,Married
13252,Sep,5,Thursday,Mazda,Urban,Thursday,Sep,5,Female,Married
8609,Jul,4,Friday,Pontiac,Urban,Tuesday,Jul,4,Male,Single
10186,Jan,1,Monday,Pontiac,Urban,Wednesday,Jan,2,Male,Married
9413,Aug,2,Wednesday,Dodge,Urban,Friday,Aug,2,Male,Married
12790,Aug,2,Friday,Chevrolet,Urban,Tuesday,Aug,4,Male,Married
3024,Aug,3,Friday,Chevrolet,Urban,Monday,Sep,1,Male,Married
4822,Jul,3,Saturday,Pontiac,Urban,Monday,Jul,4,Male,Single
1343,May,5,Tuesday,Pontiac,Urban,Thursday,Jun,1,Male,Single
2844,Jan,1,Friday,Toyota,Urban,Wednesday,Feb,1,Male,Married
11584,Sep,1,Tuesday,Honda,Urban,Tuesday,Sep,1,Male,Single
8605,Oct,2,Wednesday,Mazda,Urban,Thursday,Oct,2,Female,Married
2970,Dec,2,Monday,Honda,Urban,Tuesday,Dec,2,Male,Single
3258,May,1,Sunday,Honda,Urban,Tuesday,May,1,Male,Single
11981,May,1,Thursday,Saab,Urban,Tuesday,May,2,Female,Single
12776,Apr,2,Wednesday,Honda,Urban,Friday,Apr,4,Male,Married
1418,Feb,3,Saturday,Pontiac,Urban,Wednesday,Mar,1,Female,Single
11384,May,4,Sunday,Toyota,Rural,Friday,May,4,Male,Single
2505,Aug,1,Saturday,Mazda,Urban,Tuesday,Aug,2,Male,Single
2456,Mar,3,Tuesday,Toyota,Urban,Wednesday,Mar,3,Male,Married
12153,Mar,4,Saturday,Chevrolet,Urban,Thursday,Apr,3,Male,Married
4462,Jun,2,Monday,Toyota,Urban,Monday,Jun,4,Male,Married
11430,Jun,2,Friday,Toyota,Rural,Thursday,Jun,3,Male,Married
8844,Apr,5,Thursday,Toyota,Urban,Wednesday,May,2,Male,Married
12532,Jun,3,Sunday,Chevrolet,Urban,Thursday,Jun,4,Male,Married
2640,Jul,2,Sunday,Pontiac,Urban,Monday,Aug,2,Male,Married
6650,Jan,2,Wednesday,Toyota,Urban,Friday,Jan,2,Male,Married
13188,Sep,3,Friday,Toyota,Urban,Monday,Sep,3,Male,Married
10335,Feb,4,Friday,Honda,Urban,Monday,Feb,4,Male,Married
7080,Feb,3,Sunday,Pontiac,Urban,Wednesday,Feb,4,Male,Married
3637,Jan,4,Sunday,Mazda,Urban,Monday,Jan,4,Male,Single
8819,Jul,1,Monday,Pontiac,Urban,Monday,Jul,2,Male,Married
4168,Jul,5,Friday,Accura,Urban,Friday,Aug,2,Male,Married
12406,May,3,Monday,Pontiac,Urban,Tuesday,May,3,Male,Married
12379,Mar,3,Friday,Chevrolet,Urban,Wednesday,Mar,4,Male,Married
4052,Jun,2,Thursday,Mazda,Urban,Thursday,Jun,2,Female,Single
14623,Aug,1,Sunday,Toyota,Urban,Monday,Aug,2,Male,Married
9659,Aug,3,Tuesday,Mazda,Urban,Wednesday,Aug,3,Male,Married
4023,Jul,1,Tuesday,Pontiac,Urban,Monday,Jul,3,Female,Single
3275,May,1,Tuesday,Chevrolet,Urban,Wednesday,May,2,Male,Married
5550,Mar,3,Sunday,Mazda,Rural,Monday,Mar,3,Male,Married
8639,Nov,2,Wednesday,Accura,Rural,Wednesday,Nov,2,Male,Married
2173,Mar,3,Sunday,Toyota,Rural,Tuesday,Mar,4,Male,Married
3658,Dec,5,Thursday,Chevrolet,Urban,Monday,Jan,1,Female,Married
7051,Oct,2,Sunday,Pontiac,Urban,Saturday,Oct,4,Male,Single
12608,Apr,3,Wednesday,Pontiac,Rural,Friday,Apr,4,Male,Married
9524,Sep,3,Sunday,Accura,Urban,Thursday,Oct,3,Male,Married
1641,Apr,3,Friday,Chevrolet,Urban,Wednesday,May,1,Male,Married
1627,Jan,2,Wednesday,Mazda,Urban,Wednesday,Oct,3,Female,Single
9242,Sep,5,Thursday,Pontiac,Rural,Tuesday,Oct,1,Male,Single
13570,Mar,2,Monday,Toyota,Urban,Thursday,Apr,1,Male,Married
2561,Nov,4,Monday,Pontiac,Urban,Monday,Nov,4,Male,Married
12742,Oct,2,Monday,Toyota,Urban,Wednesday,Oct,3,Male,Single
5623,Apr,2,Wednesday,Pontiac,Urban,Tuesday,Apr,3,Female,Married
9117,Jul,1,Tuesday,Mazda,Urban,Monday,Jul,2,Male,Single
4464,Mar,1,Monday,Dodge,Urban,Wednesday,Sep,4,Male,Married
3455,Feb,1,Thursday,Toyota,Urban,Thursday,Feb,1,Male,Single
3744,Nov,2,Thursday,Toyota,Urban,Thursday,Nov,2,Male,Single
13123,Aug,3,Saturday,Mazda,Urban,Monday,Aug,4,Male,Married
8833,Oct,3,Saturday,Pontiac,Urban,Thursday,Jan,4,Male,Married
643,Jan,3,Monday,Mazda,Urban,Tuesday,Feb,1,Male,Single
1623,Jun,2,Tuesday,Pontiac,Urban,Tuesday,Jun,2,Female,Single
4413,Feb,4,Thursday,Chevrolet,Urban,Wednesday,Mar,1,Male,Married
13260,Feb,1,Friday,Honda,Urban,Monday,Mar,1,Male,Married
7721,Sep,3,Thursday,Mazda,Urban,Friday,Sep,3,Male,Married
216,Jun,1,Friday,Toyota,Urban,Tuesday,Jun,3,Male,Married
9002,Oct,4,Friday,Toyota,Urban,Monday,Nov,1,Male,Single
1257,Dec,2,Tuesday,Chevrolet,Urban,Wednesday,Dec,3,Female,Single
14646,Jul,2,Sunday,Chevrolet,Urban,Wednesday,Jul,2,Male,Married
15379,Jan,2,Tuesday,Honda,Urban,Thursday,Jan,2,Male,Single
1734,Feb,1,Wednesday,Toyota,Urban,Tuesday,Feb,2,Male,Married
6037,Nov,3,Saturday,Chevrolet,Urban,Monday,Nov,4,Male,Married
8069,Apr,3,Wednesday,Toyota,Urban,Thursday,Apr,4,Male,Single
7125,Mar,4,Wednesday,Accura,Urban,Tuesday,Mar,5,Male,Married
14885,Nov,3,Tuesday,Mazda,Urban,Thursday,Nov,3,Male,Married
4908,Sep,3,Monday,Chevrolet,Urban,Friday,Sep,4,Male,Single
3560,Jan,2,Tuesday,Accura,Urban,Friday,Jan,2,Male,Married
13241,Jun,5,Friday,Chevrolet,Urban,Tuesday,Jul,1,Male,Single
8998,Oct,5,Tuesday,Pontiac,Urban,Friday,Nov,1,Male,Married
8917,Mar,3,Monday,Honda,Urban,Monday,Apr,2,Male,Single
4853,Jul,1,Sunday,Honda,Urban,Tuesday,Jul,1,Male,Single
8699,Dec,4,Tuesday,Honda,Rural,Monday,Jan,2,Male,Single
14848,Aug,2,Tuesday,Toyota,Urban,Wednesday,Aug,2,Female,Single
12421,Mar,5,Thursday,Mazda,Urban,Wednesday,Apr,1,Male,Single
1593,Oct,2,Saturday,Chevrolet,Urban,Monday,Oct,2,Male,Married
7980,Dec,1,Saturday,Pontiac,Urban,Friday,Dec,2,Male,Married
3419,May,3,Monday,Honda,Rural,Monday,May,3,Male,Married
9778,Sep,2,Thursday,Chevrolet,Urban,Tuesday,Sep,2,Male,Married
1556,Nov,3,Tuesday,Pontiac,Urban,Tuesday,Nov,4,Male,Single
2558,May,1,Thursday,Honda,Urban,Friday,May,1,Male,Married
14870,Nov,4,Saturday,Pontiac,Urban,Monday,Dec,1,Male,Married
11747,Aug,1,Thursday,Mazda,Urban,Thursday,Aug,3,Male,Married
7885,Sep,1,Monday,Toyota,Urban,Tuesday,Sep,2,Male,Married
154,Jan,5,Saturday,Honda,Urban,Monday,Jan,5,Female,Single
7187,Sep,3,Thursday,Pontiac,Urban,Friday,Sep,3,Female,Married
686,Oct,5,Friday,Pontiac,Urban,Monday,Oct,5,Male,Married
4132,Jul,3,Sunday,Pontiac,Urban,Friday,Jul,4,Male,Single
9364,Jul,3,Thursday,Pontiac,Urban,Wednesday,Sep,5,Male,Married
13505,Jan,4,Friday,Mazda,Urban,Tuesday,Jan,5,Male,Married
13242,May,2,Thursday,Toyota,Urban,Tuesday,May,3,Female,Single
1195,Nov,1,Friday,Mazda,Urban,Monday,Nov,1,Female,Married
10866,Jul,1,Monday,Mazda,Urban,Tuesday,Jul,1,Male,Single
112,Nov,4,Thursday,Honda,Urban,Thursday,Dec,5,Male,Married
10317,Aug,3,Friday,Toyota,Urban,Wednesday,Sep,3,Male,Married
13023,Jul,2,Wednesday,Toyota,Urban,Thursday,Jul,3,Female,Married
11253,Jul,5,Monday,Honda,Urban,Tuesday,Aug,1,Male,Married
7008,Jan,1,Thursday,Honda,Urban,Friday,Jan,2,Female,Married
4598,Dec,1,Monday,Honda,Urban,Monday,Dec,1,Male,Married
9545,Jul,1,Wednesday,Pontiac,Urban,Monday,Jul,2,Female,Married
14763,Aug,4,Saturday,Pontiac,Urban,Friday,Sep,1,Male,Single
1555,Feb,4,Friday,Honda,Urban,Monday,Mar,4,Male,Single
9520,Nov,4,Friday,Ford,Urban,Monday,Nov,5,Male,Married
1957,Dec,5,Wednesday,Honda,Urban,Tuesday,Jan,4,Male,Single
12353,Sep,2,Wednesday,Mazda,Urban,Friday,Sep,4,Female,Single
7340,Oct,1,Tuesday,Honda,Urban,Tuesday,Oct,1,Male,Married
10459,Mar,3,Monday,Mazda,Urban,Wednesday,Mar,4,Male,Married
2351,Sep,2,Friday,Toyota,Urban,Monday,Sep,3,Male,Married
7869,Nov,2,Thursday,Honda,Urban,Wednesday,Nov,3,Male,Single
4325,Nov,3,Sunday,Pontiac,Urban,Monday,Nov,3,Male,Married
8514,Jan,3,Wednesday,Pontiac,Urban,Wednesday,Jan,4,Male,Married
14833,Apr,3,Wednesday,Toyota,Urban,Saturday,Apr,4,Male,Single
603,Sep,2,Thursday,Chevrolet,Urban,Friday,Sep,2,Male,Married
13563,Feb,3,Tuesday,Pontiac,Urban,Thursday,Feb,3,Male,Married
4730,Aug,2,Tuesday,Mazda,Urban,Tuesday,Sep,2,Male,Married
51,Jun,4,Wednesday,Pontiac,Urban,Friday,Jun,4,Male,Married
15090,Aug,5,Sunday,Mazda,Rural,Wednesday,Sep,2,Male,Married
2040,Jun,3,Thursday,Chevrolet,Rural,Thursday,Jun,3,Male,Married
14748,Feb,2,Thursday,Chevrolet,Urban,Wednesday,Feb,3,Male,Married
2936,May,4,Sunday,Pontiac,Urban,Monday,May,4,Male,Married
7233,Oct,3,Saturday,Chevrolet,Urban,Friday,Oct,4,Male,Married
10006,Oct,2,Monday,Chevrolet,Urban,Monday,Oct,2,Male,Married
13338,Mar,2,Tuesday,Pontiac,Urban,Friday,Mar,2,Male,Married
2771,May,5,Monday,Mazda,Urban,Wednesday,Jun,1,Male,Single
12905,Oct,1,Saturday,Mazda,Urban,Friday,Oct,4,Male,Single
11594,Oct,4,Tuesday,VW,Urban,Thursday,Oct,4,Male,Divorced
11872,Aug,4,Thursday,Pontiac,Urban,Monday,Aug,5,Male,Married
8318,Nov,5,Wednesday,Toyota,Urban,Friday,Dec,1,Male,Married
9514,Jul,3,Wednesday,Pontiac,Urban,Monday,Jul,4,Male,Married
11918,May,1,Monday,Ford,Urban,Friday,May,4,Male,Married
9349,Jan,3,Monday,Honda,Urban,Wednesday,Jan,3,Male,Single
10873,Mar,3,Friday,Accura,Urban,Tuesday,Mar,4,Male,Married
14991,Dec,2,Wednesday,Pontiac,Urban,Wednesday,Dec,2,Female,Married
7645,Mar,4,Monday,Chevrolet,Urban,Monday,Mar,4,Male,Married
12895,Sep,4,Sunday,Mazda,Urban,Monday,Sep,4,Male,Married
5285,Mar,2,Monday,Toyota,Urban,Tuesday,Mar,3,Male,Married
9887,Dec,4,Thursday,Chevrolet,Urban,Friday,Dec,4,Male,Married
6158,May,5,Saturday,Pontiac,Urban,Wednesday,Jun,1,Male,Married
7356,Mar,4,Friday,Toyota,Urban,Monday,Mar,5,Male,Single
9017,May,2,Friday,Toyota,Urban,Wednesday,May,3,Male,Married
7561,May,2,Sunday,Toyota,Urban,Wednesday,May,2,Male,Married
13254,Sep,4,Tuesday,Chevrolet,Urban,Tuesday,Oct,1,Male,Married
2016,Mar,5,Thursday,Toyota,Urban,Monday,Apr,2,Male,Married
13143,Jul,1,Monday,Pontiac,Urban,Wednesday,Jul,1,Male,Married
4616,Jan,3,Friday,Pontiac,Urban,Friday,Jan,3,Male,Married
12389,May,4,Sunday,Mazda,Urban,Thursday,May,4,Male,Married
12474,Jan,2,Sunday,Chevrolet,Urban,Thursday,Jan,2,Male,Married
15127,Jan,4,Thursday,Mazda,Urban,Thursday,Feb,1,Male,Single
9858,Apr,5,Friday,Mazda,Urban,Monday,May,1,Male,Single
1642,Sep,3,Friday,Honda,Urban,Monday,Sep,3,Male,Married
5630,Mar,3,Wednesday,Toyota,Urban,Wednesday,Mar,3,Male,Married
12331,Jul,1,Sunday,Pontiac,Urban,Monday,Jul,2,Male,Single
2810,Aug,4,Wednesday,Chevrolet,Urban,Thursday,Aug,4,Female,Single
12872,Dec,4,Friday,Honda,Rural,Tuesday,Dec,4,Male,Single
12250,Oct,1,Thursday,Pontiac,Urban,Monday,Oct,2,Male,Married
1686,Mar,1,Wednesday,Ford,Urban,Friday,Mar,1,Male,Single
435,Apr,3,Tuesday,Pontiac,Rural,Tuesday,May,1,Male,Married
272,Jan,2,Monday,Toyota,Rural,Monday,Jan,2,Male,Married
1269,Dec,2,Wednesday,Pontiac,Urban,Friday,Dec,3,Female,Single
1882,Mar,2,Tuesday,Honda,Urban,Friday,Jul,1,Male,Married
10860,May,3,Monday,Chevrolet,Urban,Tuesday,May,3,Male,Married
13379,Jun,3,Friday,Ford,Rural,Monday,Jun,3,Male,Married
3262,Jan,3,Saturday,Toyota,Urban,Wednesday,Jan,3,Male,Single
13521,Sep,4,Monday,Chevrolet,Urban,Tuesday,Sep,4,Male,Married
7142,Oct,4,Saturday,Pontiac,Urban,Tuesday,Oct,4,Male,Single
10252,Oct,2,Monday,Accura,Urban,Friday,Oct,4,Male,Married
3988,Jul,4,Saturday,Mazda,Urban,Tuesday,Aug,4,Male,Married
1687,Oct,2,Thursday,Chevrolet,Urban,Tuesday,Oct,3,Female,Married
1306,Jun,3,Thursday,Mazda,Urban,Tuesday,Jun,5,Male,Married
11012,Jul,4,Friday,Pontiac,Urban,Friday,Jul,5,Male,Married
12547,Mar,1,Sunday,Mazda,Urban,Wednesday,Mar,2,Male,Married
385,Jan,1,Tuesday,Honda,Urban,Wednesday,Jan,4,Male,Single
12571,Jul,2,Friday,Ford,Urban,Tuesday,Jul,2,Male,Married
1508,May,4,Monday,Pontiac,Urban,Monday,May,5,Male,Married
13077,Jun,3,Monday,VW,Rural,Tuesday,Jun,3,Male,Married
8101,Aug,1,Wednesday,Pontiac,Urban,Friday,Aug,1,Male,Married
13556,Feb,4,Sunday,Pontiac,Urban,Monday,Feb,4,Male,Single
13481,Jul,5,Friday,Honda,Urban,Friday,Jul,5,Male,Married
1547,Oct,5,Friday,Honda,Urban,Thursday,Nov,1,Male,Single
10219,Jun,3,Saturday,Honda,Urban,Monday,Jun,3,Male,Married
4172,Jun,1,Wednesday,Toyota,Urban,Thursday,Jun,2,Male,Married
1492,Nov,2,Wednesday,Toyota,Urban,Monday,Nov,2,Male,Married
6406,Aug,2,Sunday,Pontiac,Urban,Tuesday,Aug,2,Male,Married
2929,Jul,1,Wednesday,Toyota,Urban,Monday,Jul,2,Male,Single
10690,Nov,3,Friday,Pontiac,Urban,Monday,Nov,3,Male,Married
11609,May,3,Sunday,Saab,Urban,Wednesday,May,3,Male,Married
110,May,2,Tuesday,Toyota,Urban,Friday,Sep,1,Male,Single
