age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid
49,self-employed,married,secondary,no,2576,yes,no,cellular,15,may,64,6,-1,0,unknown,no,38548
29,blue-collar,married,secondary,no,25,yes,no,cellular,15,may,50,5,-1,0,unknown,no,38549
27,self-employed,single,tertiary,no,362,yes,no,cellular,15,may,76,2,-1,0,unknown,no,38550
38,technician,married,tertiary,no,432,yes,no,cellular,15,may,10,2,373,1,other,no,38551
43,blue-collar,married,secondary,no,5997,yes,no,cellular,15,may,270,3,-1,0,unknown,no,38552
28,blue-collar,married,primary,no,278,yes,yes,telephone,15,may,31,9,373,4,other,no,38553
28,technician,single,tertiary,no,-594,yes,yes,cellular,15,may,296,2,353,2,other,no,38554
36,technician,married,tertiary,no,530,yes,no,cellular,15,may,239,2,-1,0,unknown,no,38555
57,technician,married,secondary,no,225,yes,no,telephone,15,may,22,7,337,12,failure,no,38556
36,admin.,single,secondary,no,148,yes,no,cellular,15,may,1357,4,374,2,failure,yes,38557
30,admin.,married,primary,no,624,yes,no,cellular,15,may,212,2,368,1,failure,no,38558
27,management,single,tertiary,no,7944,yes,no,cellular,15,may,99,3,346,1,other,no,38559
38,services,single,secondary,no,70,yes,no,cellular,15,may,150,3,-1,0,unknown,no,38560
30,management,single,tertiary,no,9,yes,yes,cellular,15,may,582,2,-1,0,unknown,no,38561
36,blue-collar,married,secondary,no,249,yes,no,cellular,15,may,709,5,-1,0,unknown,yes,38562
30,technician,single,secondary,no,1395,yes,no,cellular,15,may,199,2,354,1,failure,no,38563
55,services,married,secondary,no,841,yes,no,cellular,15,may,140,9,372,4,failure,no,38564
33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no,38565
40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,38566
24,blue-collar,divorced,secondary,no,513,yes,no,cellular,15,may,61,3,-1,0,unknown,no,38567
44,services,divorced,secondary,no,-2,yes,no,cellular,15,may,152,5,-1,0,unknown,no,38568
33,admin.,married,secondary,no,1293,yes,no,cellular,15,may,245,9,373,2,failure,no,38569
38,self-employed,single,tertiary,no,5774,yes,no,cellular,15,may,406,4,359,5,other,yes,38570
26,services,single,secondary,no,0,yes,no,cellular,15,may,23,8,-1,0,unknown,no,38571
33,technician,married,secondary,no,-204,no,no,cellular,15,may,297,3,-1,0,unknown,no,38572
44,blue-collar,divorced,primary,no,-97,yes,yes,cellular,15,may,197,3,288,4,failure,no,38573
32,blue-collar,divorced,secondary,no,201,yes,no,cellular,15,may,63,8,365,24,other,no,38574
26,admin.,single,secondary,no,140,yes,no,cellular,15,may,103,5,-1,0,unknown,no,38575
40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no,38576
34,management,single,tertiary,no,-184,yes,yes,cellular,15,may,80,3,352,1,other,no,38577
25,blue-collar,single,secondary,no,381,yes,no,cellular,15,may,951,1,-1,0,unknown,no,38578
27,blue-collar,married,secondary,no,5854,no,no,cellular,15,may,255,2,-1,0,unknown,no,38579
45,services,married,secondary,no,-1621,yes,yes,cellular,15,may,8,2,346,5,failure,no,38580
37,admin.,married,secondary,no,-557,yes,yes,cellular,15,may,284,15,-1,0,unknown,no,38581
44,services,single,secondary,no,532,yes,no,cellular,15,may,550,2,340,2,failure,no,38582
41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347,4,failure,no,38583
34,technician,married,secondary,no,393,yes,no,cellular,15,may,314,2,177,6,other,no,38584
33,management,married,tertiary,no,3301,yes,no,cellular,15,may,536,2,-1,0,unknown,no,38585
25,services,married,secondary,no,806,yes,yes,cellular,15,may,193,2,-1,0,unknown,no,38586
30,technician,married,secondary,no,-910,yes,no,cellular,15,may,124,2,298,1,failure,no,38587
39,technician,single,tertiary,no,1674,no,no,cellular,15,may,12,10,178,1,failure,no,38588
31,technician,single,tertiary,no,6138,yes,no,cellular,15,may,134,5,-1,0,unknown,no,38589
34,technician,married,secondary,no,656,yes,no,cellular,15,may,10,7,372,1,other,no,38590
54,admin.,divorced,secondary,no,-394,yes,no,cellular,15,may,895,5,365,2,failure,no,38591
38,management,married,tertiary,no,8,yes,no,cellular,15,may,17,8,-1,0,unknown,no,38592
34,unemployed,married,secondary,no,-16,yes,no,cellular,15,may,212,3,364,2,other,no,38593
56,technician,single,secondary,no,751,yes,no,cellular,15,may,43,8,177,5,failure,no,38594
40,blue-collar,married,secondary,no,5,yes,no,cellular,15,may,364,2,-1,0,unknown,no,38595
39,services,single,secondary,no,315,yes,no,cellular,15,may,14,3,-1,0,unknown,no,38596
28,services,single,secondary,no,118,yes,yes,cellular,15,may,376,3,368,1,failure,no,38597
28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no,38598
58,blue-collar,married,secondary,no,238,no,no,cellular,15,may,122,8,-1,0,unknown,no,38599
35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,34,3,-1,0,unknown,no,38600
36,student,single,secondary,no,3551,yes,no,telephone,15,may,134,9,-1,0,unknown,no,38601
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,15,may,21,2,-1,0,unknown,no,38602
30,blue-collar,married,secondary,no,-99,yes,no,cellular,15,may,144,5,-1,0,unknown,no,38603
43,services,divorced,secondary,no,7816,yes,no,telephone,15,may,16,3,-1,0,unknown,no,38604
40,admin.,married,secondary,no,0,yes,no,cellular,15,may,13,8,366,7,other,no,38605
60,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,781,4,178,3,failure,no,38606
41,blue-collar,single,secondary,no,6393,yes,no,cellular,15,may,128,3,-1,0,unknown,no,38607
39,services,married,secondary,no,435,yes,no,cellular,15,may,411,6,175,3,other,no,38608
31,housemaid,divorced,primary,no,168,yes,no,cellular,15,may,266,3,-1,0,unknown,no,38609
32,blue-collar,married,primary,no,233,yes,no,cellular,15,may,391,2,-1,0,unknown,no,38610
48,blue-collar,married,secondary,no,1267,yes,no,telephone,15,may,195,4,-1,0,unknown,no,38611
48,blue-collar,married,primary,no,108,yes,no,telephone,15,may,74,5,367,7,other,no,38612
36,blue-collar,married,primary,no,49,yes,no,cellular,15,may,232,2,365,5,other,no,38613
30,admin.,divorced,secondary,no,891,no,no,cellular,15,may,340,2,368,1,failure,no,38614
31,blue-collar,married,secondary,no,1803,yes,no,telephone,15,may,350,8,360,1,failure,no,38615
27,management,married,tertiary,no,54,yes,no,cellular,15,may,309,3,-1,0,unknown,no,38616
43,technician,single,secondary,no,-266,yes,yes,cellular,15,may,12,5,-1,0,unknown,no,38617
28,blue-collar,single,secondary,no,-208,yes,no,cellular,15,may,136,3,359,2,failure,no,38618
49,blue-collar,married,secondary,no,3309,yes,no,cellular,15,may,349,2,-1,0,unknown,no,38619
34,admin.,divorced,secondary,no,1268,yes,no,cellular,15,may,259,3,-1,0,unknown,no,38620
30,management,single,tertiary,no,355,yes,no,cellular,15,may,153,2,-1,0,unknown,no,38621
32,blue-collar,single,secondary,no,138,yes,no,cellular,15,may,215,2,-1,0,unknown,no,38622
29,admin.,single,secondary,no,-349,yes,no,cellular,15,may,233,4,-1,0,unknown,no,38623
38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no,38624
44,management,single,tertiary,no,-1313,yes,yes,cellular,15,may,104,10,-1,0,unknown,no,38625
38,management,married,tertiary,no,676,no,no,cellular,15,may,59,3,-1,0,unknown,no,38626
47,blue-collar,married,primary,no,537,yes,no,telephone,15,may,49,3,-1,0,unknown,no,38627
36,services,married,secondary,no,-74,yes,no,cellular,15,may,113,6,-1,0,unknown,no,38628
36,services,single,secondary,no,0,yes,no,cellular,15,may,1002,4,-1,0,unknown,yes,38629
27,blue-collar,single,primary,no,-179,yes,no,cellular,15,may,54,2,-1,0,unknown,no,38630
24,admin.,single,secondary,no,290,yes,no,cellular,15,may,80,3,368,4,failure,no,38631
35,blue-collar,divorced,secondary,no,1780,yes,no,cellular,15,may,306,3,347,9,failure,no,38632
36,admin.,single,secondary,no,185,yes,no,cellular,15,may,61,4,371,5,other,no,38633
45,admin.,married,secondary,no,369,yes,no,cellular,15,may,20,5,-1,0,unknown,no,38634
45,blue-collar,single,primary,no,116,yes,no,cellular,15,may,16,5,365,1,failure,no,38635
32,admin.,married,secondary,no,337,no,no,cellular,15,may,51,3,368,1,failure,no,38636
29,entrepreneur,married,secondary,no,422,yes,no,cellular,15,may,69,3,361,2,failure,no,38637
40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,-1,0,unknown,yes,38638
27,technician,married,secondary,no,2460,yes,no,cellular,15,may,600,2,-1,0,unknown,no,38639
31,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown,no,38640
45,self-employed,single,secondary,no,2762,yes,no,cellular,15,may,18,6,-1,0,unknown,no,38641
31,admin.,single,secondary,no,862,yes,no,cellular,15,may,47,2,-1,0,unknown,no,38642
33,management,married,secondary,no,1423,yes,no,cellular,15,may,333,2,364,3,failure,no,38643
25,retired,single,secondary,no,366,no,yes,cellular,15,may,102,2,364,2,failure,no,38644
32,management,single,tertiary,no,6248,yes,no,cellular,15,may,64,3,371,2,failure,no,38645
41,management,married,tertiary,no,30,yes,no,cellular,15,may,101,4,291,6,failure,no,38646
37,blue-collar,married,primary,no,-137,yes,no,cellular,15,may,800,5,-1,0,unknown,no,38647
29,blue-collar,single,secondary,no,244,yes,no,cellular,15,may,19,2,-1,0,unknown,no,38648
57,retired,married,secondary,yes,32,yes,no,cellular,15,may,476,3,-1,0,unknown,no,38649
54,management,married,tertiary,no,284,yes,yes,telephone,15,may,65,5,-1,0,unknown,no,38650
34,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,no,38651
29,blue-collar,single,secondary,no,7531,no,no,cellular,15,may,50,2,-1,0,unknown,no,38652
45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,failure,no,38653
33,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes,38654
39,management,single,tertiary,no,11971,yes,no,telephone,15,may,75,10,179,5,failure,no,38655
32,blue-collar,single,secondary,no,574,yes,no,cellular,15,may,51,4,-1,0,unknown,no,38656
30,admin.,married,tertiary,no,-750,no,no,cellular,15,may,208,3,-1,0,unknown,no,38657
35,self-employed,married,secondary,no,-56,yes,no,cellular,15,may,162,2,361,3,failure,no,38658
57,admin.,married,secondary,no,407,yes,yes,cellular,15,may,166,3,-1,0,unknown,no,38659
40,blue-collar,married,secondary,no,187,yes,no,cellular,15,may,53,3,-1,0,unknown,no,38660
26,student,single,secondary,no,372,yes,no,cellular,15,may,34,11,374,2,other,no,38661
34,admin.,single,secondary,no,3160,no,no,cellular,15,may,22,8,331,13,failure,no,38662
45,blue-collar,married,primary,no,302,yes,no,telephone,15,may,258,3,-1,0,unknown,no,38663
44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,71,3,347,1,failure,no,38664
40,management,single,tertiary,no,269,yes,no,cellular,15,may,11,8,-1,0,unknown,no,38665
34,blue-collar,married,primary,no,72,yes,no,cellular,15,may,93,3,-1,0,unknown,no,38666
34,admin.,married,secondary,no,-297,yes,no,cellular,15,may,92,4,353,3,failure,no,38667
32,blue-collar,married,secondary,no,9714,yes,no,cellular,15,may,1237,2,361,2,failure,no,38668
37,blue-collar,married,primary,no,2120,yes,no,cellular,15,may,655,3,175,4,failure,yes,38669
46,services,married,secondary,no,-119,yes,no,cellular,15,may,138,2,297,3,failure,no,38670
30,self-employed,married,secondary,no,220,yes,yes,cellular,15,may,187,3,-1,0,unknown,no,38671
36,admin.,married,secondary,no,2278,yes,no,cellular,15,may,200,3,298,1,failure,no,38672
41,blue-collar,married,secondary,no,780,yes,no,cellular,15,may,432,3,-1,0,unknown,no,38673
41,services,divorced,secondary,no,5745,yes,yes,cellular,15,may,69,3,357,1,failure,no,38674
45,services,single,secondary,no,1378,yes,no,cellular,15,may,25,5,372,2,failure,no,38675
55,technician,divorced,tertiary,no,525,yes,no,cellular,15,may,28,8,366,4,other,no,38676
37,blue-collar,divorced,secondary,no,625,yes,no,cellular,15,may,68,4,359,2,failure,no,38677
34,management,single,tertiary,no,1012,yes,yes,cellular,15,may,109,3,-1,0,unknown,no,38678
25,entrepreneur,single,tertiary,no,16874,yes,yes,cellular,15,may,117,2,-1,0,unknown,no,38679
29,admin.,married,secondary,no,252,yes,no,cellular,15,may,1223,3,371,1,failure,no,38680
38,management,married,secondary,no,341,no,no,cellular,15,may,136,3,346,2,failure,no,38681
33,services,single,secondary,no,239,yes,no,cellular,15,may,101,2,-1,0,unknown,no,38682
40,admin.,divorced,secondary,no,952,yes,no,cellular,15,may,126,2,333,1,failure,no,38683
43,blue-collar,married,primary,no,-67,yes,no,telephone,15,may,137,7,371,1,failure,no,38684
39,admin.,married,secondary,no,8,yes,no,telephone,15,may,155,6,-1,0,unknown,no,38685
23,blue-collar,married,primary,no,531,yes,no,cellular,15,may,509,3,345,9,other,no,38686
27,admin.,married,secondary,no,1417,yes,no,cellular,15,may,143,2,343,3,failure,no,38687
55,blue-collar,married,primary,no,135,yes,no,cellular,15,may,641,6,-1,0,unknown,no,38688
29,technician,single,secondary,no,-219,yes,no,cellular,15,may,85,3,368,2,failure,no,38689
40,admin.,single,secondary,no,1112,yes,no,cellular,15,may,104,2,-1,0,unknown,no,38690
51,management,single,tertiary,no,297,yes,no,cellular,15,may,415,4,375,1,failure,yes,38691
46,blue-collar,married,primary,no,494,yes,no,cellular,15,may,131,3,365,1,other,no,38692
34,entrepreneur,married,secondary,no,183,yes,no,cellular,15,may,339,4,-1,0,unknown,no,38693
39,blue-collar,married,secondary,no,11854,yes,no,cellular,15,may,15,9,-1,0,unknown,no,38694
34,services,divorced,secondary,no,89,yes,no,cellular,15,may,1871,4,-1,0,unknown,yes,38695
50,self-employed,married,secondary,no,358,yes,yes,cellular,15,may,315,3,367,3,failure,no,38696
45,blue-collar,married,primary,no,1945,yes,no,cellular,15,may,63,4,-1,0,unknown,no,38697
35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,1068,3,-1,0,unknown,yes,38698
26,student,single,primary,no,177,yes,no,cellular,15,may,58,3,-1,0,unknown,no,38699
39,technician,single,secondary,no,-529,yes,no,cellular,15,may,22,8,175,5,failure,no,38700
42,blue-collar,married,primary,no,686,yes,no,cellular,15,may,1326,6,175,3,failure,no,38701
34,technician,married,tertiary,no,11752,yes,no,cellular,15,may,149,7,-1,0,unknown,no,38702
33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,34,10,331,16,other,no,38703
28,blue-collar,single,primary,no,1518,yes,no,cellular,15,may,204,3,359,3,failure,no,38704
29,management,single,tertiary,no,1273,yes,no,cellular,15,may,44,9,-1,0,unknown,no,38705
31,admin.,single,secondary,no,320,yes,no,cellular,15,may,376,2,-1,0,unknown,no,38706
44,management,single,secondary,no,3684,yes,no,cellular,15,may,31,5,179,3,failure,no,38707
47,services,married,secondary,no,223,no,no,cellular,15,may,133,2,-1,0,unknown,no,38708
26,self-employed,married,secondary,no,492,yes,yes,cellular,15,may,439,4,-1,0,unknown,no,38709
27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,157,2,351,5,failure,no,38710
43,blue-collar,married,primary,no,46,yes,no,cellular,15,may,38,7,332,6,failure,no,38711
59,blue-collar,married,secondary,no,437,yes,no,telephone,15,may,73,4,-1,0,unknown,no,38712
56,blue-collar,married,primary,no,827,yes,no,telephone,15,may,462,4,-1,0,unknown,yes,38713
26,blue-collar,single,secondary,no,474,yes,no,cellular,15,may,504,2,-1,0,unknown,no,38714
28,student,married,tertiary,no,327,yes,no,cellular,15,may,104,3,-1,0,unknown,no,38715
34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown,no,38716
30,technician,married,secondary,no,3123,yes,no,cellular,15,may,49,2,333,5,other,no,38717
27,student,single,tertiary,no,4869,yes,no,cellular,15,may,258,2,343,4,other,no,38718
33,technician,single,secondary,no,930,yes,no,cellular,15,may,163,5,359,1,failure,no,38719
42,blue-collar,married,primary,no,-336,yes,no,telephone,15,may,12,6,-1,0,unknown,no,38720
33,admin.,single,primary,no,-258,yes,no,cellular,15,may,158,2,352,2,failure,no,38721
33,blue-collar,married,secondary,no,-63,yes,no,cellular,15,may,126,2,350,1,failure,no,38722
32,self-employed,married,secondary,no,329,yes,no,telephone,15,may,166,4,-1,0,unknown,no,38723
42,technician,married,tertiary,no,-378,yes,yes,cellular,15,may,11,7,330,2,failure,no,38724
33,blue-collar,single,primary,no,577,yes,no,cellular,15,may,59,4,-1,0,unknown,no,38725
35,blue-collar,married,secondary,no,205,yes,yes,cellular,15,may,1313,7,312,1,failure,yes,38726
35,management,married,tertiary,yes,-10,yes,no,cellular,15,may,168,2,364,1,other,no,38727
38,admin.,married,secondary,no,1949,yes,no,cellular,15,may,157,3,-1,0,unknown,no,38728
32,management,single,tertiary,no,6542,yes,no,cellular,15,may,1598,4,175,5,failure,yes,38729
31,management,married,tertiary,no,1010,yes,no,cellular,15,may,385,3,364,9,other,no,38730
38,entrepreneur,married,secondary,no,157,no,yes,cellular,15,may,57,11,366,1,other,no,38731
24,blue-collar,single,secondary,no,1690,yes,yes,cellular,15,may,543,3,350,3,failure,no,38732
32,blue-collar,single,secondary,no,217,yes,no,cellular,15,may,692,3,-1,0,unknown,yes,38733
33,management,married,tertiary,no,5792,yes,no,cellular,18,may,55,2,-1,0,unknown,no,38734
37,blue-collar,married,secondary,no,2016,yes,yes,cellular,18,may,20,6,-1,0,unknown,no,38735
33,admin.,single,tertiary,no,701,yes,no,cellular,18,may,59,2,-1,0,unknown,no,38736
60,management,divorced,tertiary,no,-4057,yes,no,cellular,18,may,242,6,-1,0,unknown,no,38737
38,blue-collar,married,primary,no,1428,yes,no,telephone,18,may,33,5,-1,0,unknown,no,38738
26,services,married,secondary,no,0,yes,no,cellular,18,may,130,4,-1,0,unknown,no,38739
32,management,married,tertiary,no,91,no,no,cellular,18,may,126,2,356,2,failure,no,38740
54,blue-collar,married,secondary,no,1777,yes,no,cellular,18,may,13,5,178,6,success,no,38741
56,services,married,secondary,no,6503,yes,yes,cellular,18,may,27,6,-1,0,unknown,no,38742
38,technician,married,secondary,no,525,yes,yes,telephone,18,may,15,7,178,1,other,no,38743
52,admin.,married,secondary,no,2323,yes,no,cellular,18,may,45,4,-1,0,unknown,no,38744
38,management,divorced,tertiary,no,4335,yes,no,cellular,18,may,157,7,179,1,failure,no,38745
34,technician,married,tertiary,no,3743,yes,no,cellular,18,may,722,4,-1,0,unknown,yes,38746
40,blue-collar,single,primary,no,-21,no,no,cellular,18,may,68,2,368,3,failure,no,38747
34,blue-collar,single,tertiary,no,-303,yes,no,cellular,18,may,17,5,355,2,failure,no,38748
51,technician,married,secondary,no,614,yes,no,cellular,18,may,9,4,-1,0,unknown,no,38749
47,blue-collar,single,primary,no,159,yes,no,cellular,18,may,7,6,357,13,other,no,38750
57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,failure,no,38751
22,services,single,secondary,no,250,yes,no,cellular,18,may,117,3,-1,0,unknown,no,38752
39,services,married,secondary,no,117,yes,no,cellular,18,may,1032,2,-1,0,unknown,yes,38753
28,blue-collar,single,secondary,no,171,yes,no,cellular,18,may,523,2,-1,0,unknown,no,38754
24,blue-collar,single,secondary,no,6,yes,no,cellular,18,may,16,10,-1,0,unknown,no,38755
25,services,single,secondary,no,-141,yes,no,cellular,18,may,113,2,348,2,failure,no,38756
